OffspCollection	Kid	Pa	Ma	PopName	SpawnYear	FDR	Pvalue	LOD	P.Pr.C_Se_Se	P.Pr.Max	MaxP.Pr.Relat	TotPaNonExc	TotMaNonExc	TotUnkNonExc	TotPairsNonExc	KidMiss	PaMiss	MaMiss	MI.Kid.Pa	MI.Kid.Ma	MI.Trio	MendIncLoci
Shasta_Oki_15	K045487_?_4-22-15_145_2015	K035995_M_11-17-14_NB_2014	K035938_F_11-10-14_NB_2014	Shasta_Oki_12_13_14	2014	1.181047	0.959	0.544287	0.000001	0.893189	C_U_U	99	51	0	4	1	1	1	1	0	4	"Oki_rpo2j_235,Oki97954_228,Oki106172_60,Oki113457_324"
Shasta_Oki_15	K044648_?_4-8-15_147_2015	K030808_M_11-26-13_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.182776	0.959	6.608035	0.000532	0.821499	C_U_Se	212	166	0	34	0	1	1	1	0	2	"Oki118152_314,Oki105105_245"
Shasta_Oki_15	K044998_?_4-13-15_139_2015	K030988_M_11-26-13_NB_2013	K031353_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.184511	0.959	4.301588	0.000053	0.472127	C_U_U	172	107	0	22	1	1	0	1	1	4	"Oki101119_1006,Oki_gdh_189,Oki116865_244,Oki117043_374"
Shasta_Oki_15	K045699_?_5-2-15_135_2015	K030199_M_11-7-13_B_2013	K029953_F_10-28-13_NB_2013	Shasta_Oki_12_13_14	2013	1.185013	0.958	8.007907	0.002153	0.359711	C_Se_U	195	131	0	565	1	0	0	0	1	2	"Oki107336_45,Oki102414_499"
Shasta_Oki_15	K045685_?_5-1-15_132_2015	K030265_M_11-8-13_NB_2013	K030962_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.185034	0.249	7.089171	0.00086	0.535029	C_U_U	161	111	0	2	1	0	2	1	0	3	"Oki_rpo2j_235,Oki130524_184,Oki102457_67"
Shasta_Oki_15	K045733_?_5-6-15_120_2015	K031186_M_12-3-13_NB_2013	K030590_F_12-2-13_B_2013	Shasta_Oki_12_13_14	2013	1.185132	0.204	7.444	0.001226	0.912655	C_U_U	94	66	0	1	1	2	5	1	0	3	"Oki107336_45,Oki125998_340,Oki_itpa_85"
Shasta_Oki_15	K045205_?_4-16-15_128_2015	K026096_M_10-31-12_NB_2012	K026660_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.186756	0.958	2.535483	0.000009	0.37196	C_Se_U	139	88	0	5	0	0	0	0	1	4	"Oki94903_192,Oki_gdh_189,Oki122593_430,Oki131802_368"
Shasta_Oki_15	K044700_?_4-8-15_141_2015	K026862_M_11-26-12_B_2012	K026773_F_11-20-12_B_2012	Shasta_Oki_12_13_14	2012	1.187513	0.203	11.051247	0.0433	0.423244	C_U_U	99	90	1	14	0	0	0	0	1	3	"Oki103271_161,Oki123921_90,Oki102414_499"
Shasta_Oki_15	K045320_?_4-17-15_149_2015	K031221_M_12-10-13_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.187841	0.251	9.589364	0.010382	0.268446	C_U_U	143	96	0	13	1	4	1	0	2	2	"Oki109894_418,Oki105407_161"
Shasta_Oki_15	K045301_?_4-17-15_139_2015	K026763_M_11-20-12_B_2012	K026853_F_11-26-12_B_2012	Shasta_Oki_12_13_14	2012	1.188503	0.958	-2.789765	0	0.969348	C_U_U	308	229	1	2	0	4	0	1	1	4	"Oki105132_169,Oki96158_278,Oki111681_407,Oki_SClkF2R2_120"
Shasta_Oki_15	K045263_?_4-16-15_135_2015	K031168_M_12-3-13_NB_2013	K035730_F_1-21-14_NB_2013	Shasta_Oki_12_13_14	2013	1.188625	0.23	10.812705	0.034427	0.686583	C_U_U	229	165	1	46	0	2	2	1	0	2	"Oki103271_161,Oki130295_48"
Shasta_Oki_15	K044840_?_4-10-15_146_2015	K030246_M_11-1-13_NB_2013	K030377_F_11-13-13_NB_2013	Shasta_Oki_12_13_14	2013	1.190256	0.958	6.276754	0.000382	0.417503	C_U_U	84	60	0	57	4	0	0	0	1	4	"Oki104515_99,Oki111681_407,Oki122593_430,Oki114315_360"
Shasta_Oki_15	K044277_?_4-15-15_131_2015	K026584_M_11-13-12_NB_2012	K026660_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.190617	0.253	6.035761	0.0003	0.888355	C_U_U	239	163	1	1	1	0	0	1	2	4	"Oki97954_228,Oki102414_499,Oki128302_547,Oki_SClkF2R2_120"
Shasta_Oki_15	K045236_?_4-16-15_139_2015	K030647_M_11-26-13_NB_2013	K030276_F_11-8-13_NB_2013	Shasta_Oki_12_13_14	2013	1.190942	0.246	5.69686	0.000214	0.400475	C_U_Si	98	67	0	1	0	1	0	1	1	3	"Oki128757_232,Oki105235_460,Oki97954_228"
Shasta_Oki_15	K044230_?_3-21-15_137_2015	K030139_M_11-1-13_NB_2013	K031780_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.191286	0.239	8.401248	0.003187	0.644942	C_Se_U	58	49	0	1	0	0	0	0	1	4	"Oki117815_369,Oki128757_232,Oki103577_70,Oki_itpa_85"
Shasta_Oki_15	K045335_?_4-17-15_160_2015	K030015_M_10-30-13_NB_2013	K030516_F_11-25-13_B_2013	Shasta_Oki_12_13_14	2013	1.191423	0.256	8.702623	0.004304	0.443012	C_U_U	135	107	0	10	0	1	1	1	0	3	"Oki101419_103,Oki105235_460,Oki127760_301"
Shasta_Oki_15	K044572_?_4-7-15_140_2015	K031874_M_1-7-14_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.191767	0.249	9.011248	0.005851	0.577094	C_U_Se	173	126	0	7	0	0	1	2	0	2	"Oki109894_418,Oki107607_213"
Shasta_Oki_15	K044684_?_4-8-15_147_2015	K030520_M_11-25-13_B_2013	K032045_F_11-13-13_NO_2013	Shasta_Oki_12_13_14	2013	1.192014	0.958	6.562261	0.000508	0.496882	C_Se_U	208	154	0	19	0	0	1	0	1	4	"Oki_HGFA_311,Oki100974_293,Oki128302_547,Oki_afp4_10"
Shasta_Oki_15	K045744_?_5-7-15_145_2015	K035913_M_11-10-14_NB_2014	K036125_F_12-2-14_B_2014	Shasta_Oki_12_13_14	2014	1.192532	0.957	3.229894	0.000018	0.962176	C_U_U	178	147	1	10	1	2	1	0	0	3	"Oki125998_340,Oki104569_261,Oki_itpa_85"
Shasta_Oki_15	K045221_?_4-16-15_119_2015	K035947_M_11-17-14_NB_2014	K036033_F_11-25-14_B_2014	Shasta_Oki_12_13_14	2014	1.193362	0.255	7.085794	0.000857	0.6684	C_U_U	133	68	0	2	0	2	1	1	2	4	"Oki124162_62,Oki_rpo2j_235,Oki128302_547,Oki_SClkF2R2_120"
Shasta_Oki_15	K044339_?_3-24-15_141_2015	K030251_M_11-1-13_NB_2013	K030266_F_11-8-13_NB_2013	Shasta_Oki_12_13_14	2013	1.193571	0.955	5.649028	0.000204	0.9185	C_U_U	407	291	0	35	1	0	0	0	1	3	"Oki114448_101,Oki_pigh_33,Oki97954_228"
Shasta_Oki_15	K045121_?_4-15-15_141_2015	K031221_M_12-10-13_NB_2013	K030399_F_11-21-13_B_2013	Shasta_Oki_12_13_14	2013	1.193764	0.248	11.512004	0.066945	0.385382	C_Se_Si	264	194	0	23	0	4	0	0	1	3	"Oki_hsc713_56,Oki102457_67,Oki122593_430"
Shasta_Oki_15	K044920_?_4-10-15_133_2015	K030647_M_11-26-13_NB_2013	K030619_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.194134	0.258	11.465454	0.064096	0.470229	C_U_U	233	127	0	31	1	1	0	0	2	2	"Oki_LWSop_554,Oki128302_547"
Shasta_Oki_15	K045114_?_4-15-15_140_2015	K031834_M_12-31-13_NB_2013	K030292_F_11-15-13_B_2013	Shasta_Oki_12_13_14	2013	1.194188	0.241	10.240403	0.01972	0.483022	C_U_U	141	98	0	20	1	0	0	2	0	3	"Oki94903_192,Oki107336_45,Oki120024_226"
Shasta_Oki_15	K045786_?_5-12-15_125_2015	K026559_M_11-15-12_B_2012	K026091_F_11-1-12_B_2012	Shasta_Oki_12_13_14	2012	1.194298	0.957	-6.999145	0	0.890279	C_U_U	13	16	0	1	0	7	4	2	2	4	"Oki103271_161,Oki110064_418,Oki130524_184,Oki102414_499"
Shasta_Oki_15	K044871_?_4-10-15_127_2015	K030807_M_11-26-13_NB_2013	K030499_F_11-25-13_B_2013	Shasta_Oki_12_13_14	2013	1.194616	0.953	-3.870948	0	0.920313	C_U_U	162	115	0	1	2	1	0	1	1	4	"Oki101419_103,Oki101770_525,Oki120024_226,Oki130524_184"
Shasta_Oki_15	K044831_?_4-10-15_138_2015	K035856_M_11-17-14_B_2014	K036170_F_12-5-14_NB_2014	Shasta_Oki_12_13_14	2014	1.194995	0.244	8.388072	0.003146	0.588425	C_U_U	75	60	0	2	2	2	0	2	1	4	"Oki103713_182,Oki102414_499,Oki_itpa_85,Oki105105_245"
Shasta_Oki_15	K045635_?_4-29-15_139_2015	K026128_M_10-29-12_NB_2012	K026853_F_11-26-12_B_2012	Shasta_Oki_12_13_14	2012	1.195344	0.955	3.797011	0.000032	0.894121	C_U_U	214	129	0	10	0	0	0	1	2	2	"Oki105115_49,Oki_nips_159"
Shasta_Oki_15	K045781_?_5-11-15_160_2015	K026854_M_11-26-12_B_2012	K026546_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.195464	0.237	4.415653	0.000059	0.845271	C_U_U	122	95	0	1	0	0	2	1	0	4	"Oki106419_292,Oki114448_101,Oki117815_369,Oki_ins_167"
Shasta_Oki_15	K044729_?_4-9-15_149_2015	K026148_M_10-30-12_NB_2012	K026753_F_11-20-12_B_2012	Shasta_Oki_12_13_14	2012	1.196396	0.953	3.946638	0.000037	0.933785	C_U_U	236	128	1	12	5	0	0	1	1	4	"Oki105132_169,Oki101770_525,Oki102213_604,Oki131460_243"
Shasta_Oki_15	K044551_?_4-7-15_141_2015	K026584_M_11-13-12_NB_2012	K026660_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.197057	0.243	5.50678	0.000177	0.743817	C_U_U	160	113	1	1	1	0	0	1	2	4	"Oki107336_45,Oki97954_228,Oki128302_547,Oki_SClkF2R2_120"
Shasta_Oki_15	K044542_?_4-7-15_149_2015	K026759_M_11-20-12_B_2012	K026143_F_10-29-12_NB_2012	Shasta_Oki_12_13_14	2012	1.197591	0.236	11.672358	0.077684	0.372271	C_U_U	602	423	1	74	0	0	0	0	0	2	"Oki117144_64,Oki117286_291"
Shasta_Oki_15	K045425_?_4-20-15_151_2015	K031221_M_12-10-13_NB_2013	K030399_F_11-21-13_B_2013	Shasta_Oki_12_13_14	2013	1.197826	0.246	9.29235	0.007735	0.234598	C_Se_Si	82	78	0	17	0	4	0	0	1	3	"Oki103271_161,Oki102457_67,Oki122593_430"
Shasta_Oki_15	K045109_?_4-15-15_147_2015	K036210_M_11-25-14_NB_2014	K036122_F_12-2-14_B_2014	Shasta_Oki_12_13_14	2014	1.198182	0.953	3.875969	0.000035	0.538125	C_U_Se	67	56	0	7	2	0	3	1	0	4	"Oki106419_292,Oki130295_48,Oki104519_45,Oki122593_430"
Shasta_Oki_15	K045414_?_4-20-15_140_2015	K031221_M_12-10-13_NB_2013	K030068_F_11-6-13_B_2013	Shasta_Oki_12_13_14	2013	1.198377	0.239	10.813076	0.034439	0.426408	C_Se_U	96	64	0	25	0	4	0	0	1	2	"Oki103271_161,Oki107974_46"
Shasta_Oki_15	K045048_?_4-13-15_144_2015	K030312_M_11-15-13_B_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.198714	0.952	-4.589255	0	0.953734	C_U_U	21	17	0	1	4	7	7	2	1	4	"Oki_gdh_189,Oki110078_191,Oki116865_244,Oki127236_383"
Shasta_Oki_15	K045737_?_5-7-15_125_2015	K030100_M_11-7-13_B_2013	K030561_F_11-25-13_NB_2013	Shasta_Oki_12_13_14	2013	1.199247	0.951	5.951154	0.000276	0.901041	C_U_U	106	92	0	49	2	0	0	2	0	2	"Oki103577_70,Oki106313_353"
Shasta_Oki_15	K044589_?_4-7-15_145_2015	K030426_M_11-21-13_B_2013	K030067_F_11-6-13_B_2013	Shasta_Oki_12_13_14	2013	1.199782	0.95	4.278419	0.000052	0.726604	C_U_U	311	248	0	44	0	0	0	1	2	4	"Oki106479_278,Oki130524_184,Oki131460_243,Oki127760_301"
Shasta_Oki_15	K044349_?_3-25-15_146_2015	K030367_M_11-18-13_B_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.201584	0.95	-0.124359	0.000001	0.704935	C_U_Se	131	103	0	2	1	0	1	2	0	4	"Oki105115_49,Oki101419_103,Oki105235_460,Oki118175_264"
Shasta_Oki_15	K045442_?_4-21-15_141_2015	K030376_M_11-18-13_B_2013	K030593_F_12-2-13_B_2013	Shasta_Oki_12_13_14	2013	1.201923	0.234	6.474398	0.000465	0.793636	C_U_U	59	42	0	1	0	1	0	2	1	4	"Oki103577_70,Oki111681_407,Oki_itpa_85,Oki114315_360"
Shasta_Oki_15	K044797_?_4-9-15_145_2015	K030029_M_10-30-13_NB_2013	K031001_F_12-2-13_NB_2013	Shasta_Oki_12_13_14	2013	1.202124	0.949	5.861332	0.000252	0.447957	C_U_U	119	53	1	20	2	0	2	1	2	4	"Oki109894_418,Oki105235_460,Oki106172_60,Oki_afp4_10"
Shasta_Oki_15	K044388_?_3-28-15_145_2015	K036140_M_12-2-14_B_2014	K036122_F_12-2-14_B_2014	Shasta_Oki_12_13_14	2014	1.203934	0.949	6.384958	0.000426	0.665806	C_U_U	59	34	0	20	0	2	3	2	1	3	"Oki130295_48,Oki108505_331,Oki113457_324"
Shasta_Oki_15	K045370_?_4-18-15_134_2015	K030540_M_11-25-13_B_2013	K030003_F_10-29-13_NB_2013	Shasta_Oki_12_13_14	2013	1.204849	0.236	6.849639	0.000677	0.430113	C_U_U	151	73	0	1	0	1	0	1	0	4	"Oki_txnip_35,Oki104515_99,Oki_gshpx_152,Oki97954_228"
Shasta_Oki_15	K045360_?_4-18-15_138_2015	K026211_M_11-6-12_NB_2012	K026853_F_11-26-12_B_2012	Shasta_Oki_12_13_14	2012	1.20575	0.949	-2.367316	0	0.951058	C_U_U	97	68	0	2	1	0	0	2	0	4	"Oki_txnip_35,Oki97954_228,Oki104519_45,Oki104569_261"
Shasta_Oki_15	K044365_?_3-26-15_156_2015	K035811_M_11-5-14_NB_2014	K035681_F_11-10-14_B_2014	Shasta_Oki_12_13_14	2014	1.207572	0.949	2.505384	0.000009	0.843568	C_U_U	123	120	0	4	1	1	2	1	1	3	"Oki104569_261,Oki105105_245,Oki_SClkF2R2_120"
Shasta_Oki_15	K045730_?_5-6-15_131_2015	K026639_M_11-13-12_NB_2012	K026208_F_11-6-12_NB_2012	Shasta_Oki_12_13_14	2012	1.209399	0.949	0.793002	0.000002	0.704394	C_U_U	58	54	0	2	1	0	7	2	0	4	"Oki104569_261,Oki106172_60,Oki114315_360,Oki117742_259"
Shasta_Oki_15	K044626_?_4-8-15_135_2015	K036194_M_11-25-14_NB_2014	K036122_F_12-2-14_B_2014	Shasta_Oki_12_13_14	2014	1.209955	0.948	-1.332815	0	0.939275	C_U_U	24	15	0	1	0	2	3	1	1	4	"Oki109894_418,Oki110064_418,Oki_txnip_35,Oki127760_301"
Shasta_Oki_15	K045620_?_4-28-15_150_2015	K030521_M_11-25-13_B_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.211791	0.948	-2.564468	0	0.473549	C_U_U	40	19	0	1	0	1	7	2	2	4	"Oki96127_66,Oki110064_418,Oki118654_330,Oki114315_360"
Shasta_Oki_15	K045220_?_4-16-15_132_2015	K031218_M_12-10-13_NB_2013	K030581_F_11-26-13_B_2013	Shasta_Oki_12_13_14	2013	1.212352	0.947	-4.300894	0	0.970408	C_U_U	74	51	0	1	3	2	1	2	2	4	"Oki101419_103,Oki_gdh_189,Oki111681_407,Oki105105_245"
Shasta_Oki_15	K045101_?_4-15-15_153_2015	K030111_M_11-7-13_B_2013	K029929_F_10-28-13_NB_2013	Shasta_Oki_12_13_14	2013	1.214197	0.947	0.284534	0.000001	0.806929	C_U_U	184	123	0	3	1	0	6	0	1	4	"Oki106419_292,Oki105132_169,Oki130295_48,Oki_afp4_10"
Shasta_Oki_15	K044289_?_5-28-15_116_2015	K026882_M_11-26-12_B_2012	K026472_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.215903	0.944	2.859322	0.000013	0.475261	C_Se_U	46	47	0	4	0	0	0	0	2	4	"Oki117815_369,Oki105132_169,Oki110078_191,Oki_HGFA_311"
Shasta_Oki_15	K044272_?_4-14-15_120_2015	K031346_M_12-10-13_NB_2013	K031050_F_12-3-13_NB_2013	Shasta_Oki_12_13_14	2013	1.216048	0.947	3.995498	0.000039	0.855126	C_U_U	341	226	0	10	2	3	2	1	0	4	"Oki124162_62,Oki_txnip_35,Oki117043_374,Oki128302_547"
Shasta_Oki_15	K045143_?_4-15-15_127_2015	K026671_M_11-13-12_B_2012	K026853_F_11-26-12_B_2012	Shasta_Oki_12_13_14	2012	1.216475	0.943	5.111605	0.000119	0.743803	C_U_U	99	46	0	22	1	0	0	1	0	2	"Oki118654_330,Oki_nips_159"
Shasta_Oki_15	K044714_?_4-9-15_162_2015	K035811_M_11-5-14_NB_2014	K035681_F_11-10-14_B_2014	Shasta_Oki_12_13_14	2014	1.216619	0.946	2.779142	0.000012	0.8277	C_U_U	123	120	0	4	0	1	2	1	1	3	"Oki104569_261,Oki105105_245,Oki_SClkF2R2_120"
Shasta_Oki_15	K045817_?_5-22-15_149_2015	K031173_M_12-3-13_NB_2013	K030292_F_11-15-13_B_2013	Shasta_Oki_12_13_14	2013	1.218341	0.943	-0.706561	0	0.944325	C_U_U	39	35	0	4	0	1	0	1	2	4	"Oki107336_45,Oki102414_499,Oki111681_407,Oki117742_259"
Shasta_Oki_15	K044781_?_4-9-15_156_2015	K036139_M_12-2-14_B_2014	K036038_F_11-25-14_B_2014	Shasta_Oki_12_13_14	2014	1.220212	0.943	3.413452	0.000022	0.904349	C_U_U	66	50	0	13	0	10	3	1	2	3	"Oki116362_411,Oki130524_184,Oki_hsc713_56"
Shasta_Oki_15	K044244_?_4-6-15_155_2015	K030100_M_11-7-13_B_2013	K035740_F_1-21-14_NB_2013	Shasta_Oki_12_13_14	2013	1.220794	0.942	6.63593	0.000547	0.727223	C_U_U	272	188	0	35	0	0	1	1	0	4	"Oki128757_232,Oki96127_66,Oki105235_460,Oki111681_407"
Shasta_Oki_15	K045058_?_4-14-15_145_2015	K030608_M_11-26-13_NB_2013	K031050_F_12-3-13_NB_2013	Shasta_Oki_12_13_14	2013	1.221377	0.941	5.422692	0.000163	0.882145	C_U_U	66	40	0	48	0	1	2	0	0	2	"Oki101419_103,Oki128302_547"
Shasta_Oki_15	K045186_?_4-16-15_146_2015	K030617_M_11-26-13_NB_2013	K030408_F_11-21-13_B_2013	Shasta_Oki_12_13_14	2013	1.223262	0.941	4.858108	0.000092	0.836388	C_U_U	137	92	0	21	0	0	0	1	1	4	"Oki128757_232,Oki106479_278,Oki128851_185,Oki_gshpx_152"
Shasta_Oki_15	K044226_?_3-20-15_147_2015	K031163_M_12-3-13_NB_2013	K030962_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.22385	0.94	4.148542	0.000045	0.87575	C_U_U	164	106	0	11	3	1	2	0	1	3	"Oki_HGFA_311,Oki104519_45,Oki108505_331"
Shasta_Oki_15	K045327_?_4-17-15_154_2015	K026608_M_11-13-12_NB_2012	K026340_F_11-7-12_B_2012	Shasta_Oki_12_13_14	2012	1.224441	0.939	4.947516	0.000101	0.917907	C_U_U	214	141	0	29	0	0	0	1	1	3	"Oki116362_411,Oki108505_331,Oki_SClkF2R2_120"
Shasta_Oki_15	K045708_?_5-4-15_131_2015	K031233_M_12-10-13_NB_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.225033	0.938	6.228825	0.000364	0.875883	C_U_U	169	97	0	39	1	2	7	1	1	2	"Oki114448_101,Oki129870_552"
Shasta_Oki_15	K045664_?_4-30-15_152_2015	K030111_M_11-7-13_B_2013	K031154_F_12-3-13_NB_2013	Shasta_Oki_12_13_14	2013	1.226935	0.938	2.096624	0.000006	0.872629	C_U_U	73	70	0	5	1	0	2	1	1	4	"Oki_gdh_189,Oki116865_244,Oki130295_48,Oki104515_99"
Shasta_Oki_15	K045213_?_4-16-15_157_2015	K036190_M_11-20-14_NB_2014	K036179_F_11-3-14_NB_2014	Shasta_Oki_12_13_14	2014	1.228133	0.936	6.028656	0.000298	0.288205	C_U_Si	180	113	1	50	0	0	0	2	1	4	"Oki106479_278,Oki107974_46,Oki130524_184,Oki_afp4_10"
Shasta_Oki_15	K044430_?_3-31-15_130_2015	K031854_M_1-7-14_NB_2013	K030822_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.228843	0.938	4.325693	0.000054	0.901275	C_U_U	630	435	1	16	3	0	1	0	1	4	"Oki125998_340,Oki96376_63,Oki105407_161,Oki_itpa_85"
Shasta_Oki_15	K044651_?_4-8-15_145_2015	K030374_M_11-18-13_B_2013	K030630_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.229037	0.267	6.384391	0.000425	0.365388	C_U_U	92	72	0	1	0	1	0	2	1	4	"Oki118175_264,Oki116865_244,Oki122593_430,Oki114315_360"
Shasta_Oki_15	K044961_?_4-11-15_142_2015	K030490_M_11-26-13_B_2013	K031780_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.230049	0.936	6.660497	0.000561	0.676432	C_U_U	265	193	0	42	3	0	0	0	0	3	"Oki104515_99,Oki108505_331,Oki_hsc713_56"
Shasta_Oki_15	K045477_?_4-22-15_129_2015	K026848_M_11-26-12_B_2012	K026835_F_11-20-12_B_2012	Shasta_Oki_12_13_14	2012	1.230655	0.935	0.618291	0.000001	0.759467	C_U_U	121	95	0	4	1	0	0	1	0	4	"Oki106419_292,Oki118152_314,Oki125998_340,Oki_hsc713_56"
Shasta_Oki_15	K045390_?_4-18-15_147_2015	K030795_M_11-26-13_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.231513	0.269	6.638847	0.000549	0.390723	C_U_Se	20	21	0	1	0	1	1	1	0	4	"Oki94903_192,Oki110064_418,Oki96376_63,Oki_HGFA_311"
Shasta_Oki_15	K045175_?_4-15-15_140_2015	K026635_M_11-13-12_NB_2012	K026853_F_11-26-12_B_2012	Shasta_Oki_12_13_14	2012	1.231872	0.933	5.610066	0.000196	0.596329	C_U_U	166	102	0	12	0	0	0	0	0	3	"Oki106419_292,Oki120024_226,Oki102457_67"
Shasta_Oki_15	K045387_?_4-18-15_140_2015	K030583_M_11-21-13_B_2013	K031191_F_12-3-13_NB_2013	Shasta_Oki_12_13_14	2013	1.232484	0.932	9.975033	0.015194	0.601709	C_U_U	37	27	0	35	8	0	1	2	1	3	"Oki124162_62,Oki129870_552,Oki105385_521"
Shasta_Oki_15	K044896_?_4-10-15_156_2015	K030424_M_11-21-13_B_2013	K030178_F_11-7-13_NB_2013	Shasta_Oki_12_13_14	2013	1.232581	0.935	4.691657	0.000078	0.75007	C_U_U	175	137	1	18	0	0	0	1	1	4	"Oki109243_480,Oki113457_324,Oki127760_301,Oki106313_353"
Shasta_Oki_15	K045115_?_4-15-15_134_2015	K032040_M_12-2-13_NO_2013	K030803_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.233097	0.931	8.38617	0.00314	0.635032	C_U_Se	104	74	0	48	1	2	1	1	0	3	"Oki130524_184,Oki131460_243,Oki128302_547"
Shasta_Oki_15	K044390_?_3-28-15_135_2015	K026852_M_11-26-12_B_2012	K026565_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.233712	0.93	1.520175	0.000003	0.947429	C_U_U	135	81	0	3	1	0	0	1	0	4	"Oki117815_369,Oki118175_264,Oki116865_244,Oki127236_383"
Shasta_Oki_15	K044219_?_3-17-15_142_2015	K031221_M_12-10-13_NB_2013	K030210_F_11-13-13_B_2013	Shasta_Oki_12_13_14	2013	1.233963	0.271	11.422749	0.061581	0.381195	C_Se_Si	53	51	0	11	1	4	0	0	1	3	"Oki124162_62,Oki130295_48,Oki109243_480"
Shasta_Oki_15	K045181_?_4-15-15_139_2015	K026458_M_11-13-12_B_2012	K026114_F_10-29-12_NB_2012	Shasta_Oki_12_13_14	2012	1.235658	0.93	3.9888	0.000039	0.863017	C_U_U	184	126	0	6	0	0	0	1	1	4	"Oki110064_418,Oki116362_411,Oki110078_191,Oki_nips_159"
Shasta_Oki_15	K045079_?_4-14-15_131_2015	K030660_M_11-26-13_NB_2013	K031046_F_12-3-13_NB_2013	Shasta_Oki_12_13_14	2013	1.23628	0.929	6.610497	0.000533	0.949039	C_U_U	248	189	0	239	1	0	7	1	1	2	"Oki105235_460,Oki105897_298"
Shasta_Oki_15	K044515_?_4-6-15_140_2015	K026089_M_11-1-12_B_2012	K026075_F_11-1-12_NB_2012	Shasta_Oki_12_13_14	2012	1.238236	0.929	6.874018	0.000694	0.534895	C_U_U	562	378	1	161	0	0	0	0	1	3	"Oki103271_161,Oki131460_243,Oki117286_291"
Shasta_Oki_15	K044605_?_4-7-15_136_2015	K026882_M_11-26-12_B_2012	K026783_F_11-20-12_B_2012	Shasta_Oki_12_13_14	2012	1.239416	0.924	-3.629105	0	0.942929	C_U_U	96	84	0	1	0	0	8	1	2	4	"Oki_txnip_35,Oki111681_407,Oki105105_245,Oki117742_259"
Shasta_Oki_15	K044804_?_4-9-15_139_2015	K026139_M_10-29-12_NB_2012	K026209_F_11-6-12_NB_2012	Shasta_Oki_12_13_14	2012	1.240049	0.923	1.418358	0.000003	0.871554	C_U_U	204	148	0	2	2	0	0	1	2	4	"Oki101419_103,Oki96127_66,Oki116865_244,Oki114315_360"
Shasta_Oki_15	K044326_?_3-20-15_149_2015	K026130_M_10-29-12_NB_2012	K026853_F_11-26-12_B_2012	Shasta_Oki_12_13_14	2012	1.240124	0.926	0.09928	0.000001	0.960142	C_U_U	139	104	0	3	1	0	0	0	1	4	"Oki125998_340,Oki_txnip_35,Oki111681_407,Oki_SClkF2R2_120"
Shasta_Oki_15	K044955_?_4-11-15_130_2015	K030528_M_11-25-13_B_2013	K031849_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.240198	0.929	-1.762111	0	0.892758	C_U_U	23	32	0	1	0	0	1	2	1	4	"Oki106419_292,Oki97954_228,Oki102457_67,Oki105105_245"
Shasta_Oki_15	K044830_?_4-10-15_154_2015	K030117_M_11-7-13_B_2013	K030831_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.240684	0.922	0.376174	0.000001	0.926905	C_U_U	95	44	0	3	2	1	1	1	1	4	"Oki114587_309,Oki124162_62,Oki104515_99,Oki122593_430"
Shasta_Oki_15	K045452_?_4-21-15_149_2015	K036152_M_11-3-14_B_2014	K035938_F_11-10-14_NB_2014	Shasta_Oki_12_13_14	2014	1.24083	0.928	4.252042	0.00005	0.854718	C_U_U	74	61	0	15	0	0	1	2	1	3	"Oki103271_161,Oki103577_70,Oki104515_99"
Shasta_Oki_15	K044937_?_4-10-15_153_2015	K030281_M_11-8-13_NB_2013	K030159_F_11-7-13_NB_2013	Shasta_Oki_12_13_14	2013	1.240916	0.274	11.12602	0.046505	0.342505	C_U_Se	197	144	0	28	0	0	0	1	0	2	"Oki103577_70,Oki113457_324"
